timestamps,open,high,low,close,volume,amount
2026-07-16 13:26:00,24109.19921875,24109.19921875,24104.650390625,24106.05078125,0.0,0.0
2026-07-16 13:27:00,24107.44921875,24107.75,24102.849609375,24103.599609375,0.0,0.0
2026-07-16 13:28:00,24105.69921875,24107.0,24102.69921875,24104.0,0.0,0.0
2026-07-16 13:29:00,24106.900390625,24107.25,24102.80078125,24105.80078125,0.0,0.0
2026-07-16 13:30:00,24107.400390625,24107.400390625,24083.650390625,24091.55078125,0.0,0.0
2026-07-16 13:31:00,24091.94921875,24092.099609375,24082.30078125,24084.0,0.0,0.0
2026-07-16 13:32:00,24084.94921875,24090.349609375,24079.849609375,24088.19921875,0.0,0.0
2026-07-16 13:33:00,24089.599609375,24093.05078125,24084.150390625,24085.5,0.0,0.0
2026-07-16 13:34:00,24086.599609375,24092.349609375,24083.69921875,24090.55078125,0.0,0.0
2026-07-16 13:35:00,24092.900390625,24092.900390625,24086.0,24088.5,0.0,0.0
2026-07-16 13:36:00,24090.0,24090.05078125,24085.150390625,24087.94921875,0.0,0.0
2026-07-16 13:37:00,24089.349609375,24089.349609375,24070.099609375,24071.69921875,0.0,0.0
2026-07-16 13:38:00,24073.349609375,24073.349609375,24066.349609375,24068.150390625,0.0,0.0
2026-07-16 13:39:00,24069.44921875,24072.400390625,24067.44921875,24070.400390625,0.0,0.0
2026-07-16 13:40:00,24072.099609375,24072.099609375,24056.900390625,24061.94921875,0.0,0.0
2026-07-16 13:41:00,24064.0,24064.0,24055.75,24057.599609375,0.0,0.0
2026-07-16 13:42:00,24059.25,24061.849609375,24056.05078125,24059.80078125,0.0,0.0
2026-07-16 13:43:00,24062.55078125,24063.69921875,24056.849609375,24058.05078125,0.0,0.0
2026-07-16 13:44:00,24059.80078125,24059.80078125,24053.19921875,24053.5,0.0,0.0
2026-07-16 13:45:00,24055.5,24066.400390625,24051.75,24060.849609375,0.0,0.0
2026-07-16 13:46:00,24062.44921875,24066.599609375,24059.849609375,24063.0,0.0,0.0
2026-07-16 13:47:00,24064.55078125,24064.55078125,24058.599609375,24060.69921875,0.0,0.0
2026-07-16 13:48:00,24062.400390625,24064.5,24059.150390625,24062.349609375,0.0,0.0
2026-07-16 13:49:00,24064.25,24064.25,24057.650390625,24060.44921875,0.0,0.0
2026-07-16 13:50:00,24062.5,24067.19921875,24060.94921875,24066.150390625,0.0,0.0
2026-07-16 13:51:00,24067.69921875,24072.55078125,24064.099609375,24072.55078125,0.0,0.0
2026-07-16 13:52:00,24075.849609375,24080.349609375,24074.400390625,24078.05078125,0.0,0.0
2026-07-16 13:53:00,24079.400390625,24082.599609375,24072.849609375,24073.05078125,0.0,0.0
2026-07-16 13:54:00,24075.94921875,24078.55078125,24072.25,24075.25,0.0,0.0
2026-07-16 13:55:00,24076.25,24083.900390625,24075.0,24082.25,0.0,0.0
2026-07-16 13:56:00,24082.400390625,24095.849609375,24082.25,24089.55078125,0.0,0.0
2026-07-16 13:57:00,24090.94921875,24090.94921875,24083.94921875,24086.849609375,0.0,0.0
2026-07-16 13:58:00,24088.55078125,24090.099609375,24084.44921875,24088.19921875,0.0,0.0
2026-07-16 13:59:00,24089.94921875,24097.150390625,24086.94921875,24096.19921875,0.0,0.0
